,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price
632,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,"₹14,140"
633,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-879,17:35,23:00,5h 25m,1 stop,"₹14,140"
634,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-403,12:50,19:15,6h 25m,1 stop,"₹14,007"
635,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-899,14:45,23:00,8h 15m,1 stop,"₹14,140"
636,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-859,10:25,20:30,10h 5m,1 stop,"₹14,140"
637,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-859,10:25,23:00,12h 35m,1 stop,"₹14,140"
638,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-871,20:35,"08:40
+1D",12h 5m,1 stop,"₹14,140"
639,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-871,20:35,"10:00
+1D",13h 25m,1 stop,"₹14,140"
640,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-879,17:35,"08:40
+1D",15h 5m,1 stop,"₹14,140"
641,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-879,17:35,"10:00
+1D",16h 25m,1 stop,"₹14,140"
642,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-899,14:45,"08:40
+1D",17h 55m,1 stop,"₹14,140"
643,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-871,20:35,"14:30
+1D",17h 55m,1 stop,"₹14,140"
644,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-899,14:45,"10:00
+1D",19h 15m,1 stop,"₹14,140"
645,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-706,13:40,22:20,8h 40m,1 stop,"₹14,247"
646,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-706,13:40,"11:15
+1D",21h 35m,1 stop,"₹14,247"
647,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-885,10:45,16:35,5h 50m,1 stop,"₹14,460"
648,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-883,22:00,"08:05
+1D",10h 5m,1 stop,"₹14,460"
649,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-855,18:40,"14:45
+1D",20h 5m,1 stop,"₹14,455"
650,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-406,10:15,15:40,5h 25m,1 stop,"₹15,300"
651,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-673,13:20,18:20,5h 0m,1 stop,"₹15,295"
652,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-781,17:50,23:30,5h 40m,1 stop,"₹15,505"
653,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-877,11:10,17:15,6h 5m,1 stop,"₹15,720"
654,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-811,06:15,12:00,5h 45m,1 stop,"₹16,135"
655,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-813,17:35,23:25,5h 50m,1 stop,"₹16,135"
656,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-506,09:45,21:05,11h 20m,1 stop,"₹16,140"
657,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-504,21:15,"08:35
+1D",11h 20m,1 stop,"₹16,140"
658,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-504,21:15,"10:35
+1D",13h 20m,1 stop,"₹16,140"
659,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-643,14:10,19:00,4h 50m,1 stop,"₹16,979"
660,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-819,14:15,20:15,6h 0m,1 stop,"₹17,397"
661,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-817,16:05,21:50,5h 45m,1 stop,"₹17,397"
662,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-705,07:30,13:00,5h 30m,1 stop,"₹17,605"
663,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-707,17:30,23:30,6h 0m,1 stop,"₹17,605"
664,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-540,20:40,"08:05
+1D",11h 25m,1 stop,"₹17,610"
665,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-439,05:55,18:00,12h 5m,1 stop,"₹17,610"
666,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-429,09:45,18:00,8h 15m,1 stop,"₹18,345"
667,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-767,12:10,20:15,8h 5m,1 stop,"₹19,815"
668,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,"₹20,427"
669,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-801,15:00,22:40,7h 40m,1 stop,"₹20,340"
670,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-2501,02:40,04:50,2h 10m,non-stop,"₹8,579"
671,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-975,05:55,07:55,2h 0m,non-stop,"₹8,578"
672,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-5023,06:30,08:35,2h 5m,non-stop,"₹8,579"
673,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-887,07:00,09:05,2h 5m,non-stop,"₹8,580"
674,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-334,07:00,09:15,2h 15m,non-stop,"₹8,579"
675,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-6814,07:20,09:25,2h 5m,non-stop,"₹8,579"
676,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-8701,07:20,09:35,2h 15m,non-stop,"₹8,579"
677,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-665,08:00,10:10,2h 10m,non-stop,"₹8,580"
678,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2129,08:00,10:20,2h 20m,non-stop,"₹8,579"
679,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,"₹8,579"
680,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,"₹8,578"
681,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,"₹8,578"
682,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,"₹8,579"
683,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,"₹8,578"
684,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,"₹8,579"
685,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-338,12:30,14:45,2h 15m,non-stop,"₹8,579"
686,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,"₹8,578"
687,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,"₹8,579"
688,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-863,14:00,16:15,2h 15m,non-stop,"₹8,580"
689,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,"₹8,579"
690,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,"₹8,578"
691,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,"₹8,579"
692,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,"₹8,578"
693,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,"₹8,579"
694,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,"₹8,578"
695,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,"₹8,579"
696,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,"₹8,578"
697,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,"₹8,579"
698,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-323,18:45,21:00,2h 15m,non-stop,"₹8,579"
699,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,"₹8,578"
700,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,"₹8,579"
701,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-624,19:00,21:15,2h 15m,non-stop,"₹8,580"
702,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,"₹8,578"
703,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,"₹8,579"
704,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,"₹8,579"
705,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-346,19:50,22:00,2h 10m,non-stop,"₹8,579"
706,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-805,20:00,22:10,2h 10m,non-stop,"₹8,580"
707,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,"₹8,578"
708,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,"₹8,579"
709,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-605,21:15,23:35,2h 20m,non-stop,"₹8,580"
710,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,"₹8,578"
711,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,"₹8,579"
712,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,"₹8,579"
713,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,"₹8,579"
714,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,"₹8,579"
715,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-865,10:00,12:35,2h 35m,non-stop,"₹8,580"
716,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,"₹8,579"
717,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,"₹8,579"
718,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-441,17:55,22:10,4h 15m,1 stop,"₹8,580"
719,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,"₹8,579"
720,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-713,20:05,"02:00
+1D",5h 55m,1 stop,"₹8,579"
721,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,"₹8,579"
722,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,"₹8,579"
723,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-3749,15:30,21:45,6h 15m,1 stop,"₹8,579"
724,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-8007,11:00,18:10,7h 10m,1 stop,"₹8,579"
725,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,"₹8,579"
726,Delhi,Mumbai,2022-06-23,2022-06-29,GO FIRST,G8-237,12:50,20:15,7h 25m,1 stop,"₹8,579"
727,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,"₹8,714"
728,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,"₹8,714"
729,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,"₹8,895"
730,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,"₹8,895"
731,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,"₹9,031"
732,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,"₹9,031"
733,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,"₹9,031"
734,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-636,14:30,18:10,3h 40m,1 stop,"₹9,105"
735,Delhi,Mumbai,2022-06-23,2022-06-29,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,"₹9,107"
736,Delhi,Mumbai,2022-06-23,2022-06-29,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,"₹9,107"
737,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,"₹9,451"
738,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,"₹9,451"
739,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,"₹9,451"
740,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-184,09:50,15:45,5h 55m,1 stop,"₹10,102"
741,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-7403,07:20,12:05,4h 45m,1 stop,"₹10,522"
742,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,"₹10,942"
743,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-481,08:40,"09:40
+1D",25h 0m,1 stop,"₹11,172"
744,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-497,05:15,09:20,4h 5m,1 stop,"₹12,675"
745,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,"₹12,622"
746,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,"₹12,622"
747,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,"₹12,622"
748,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,"₹12,622"
749,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-153,19:35,"00:20
+1D",4h 45m,1 stop,"₹12,622"
750,Delhi,Mumbai,2022-06-23,2022-06-29,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,"₹12,622"
751,Delhi,Mumbai,2022-06-23,2022-06-29,SpiceJet,SG-8373,09:50,16:10,6h 20m,1 stop,"₹12,627"
752,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,"₹13,615"
753,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-403,12:50,19:15,6h 25m,1 stop,"₹14,007"
754,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-425,05:45,"08:55
+1D",27h 10m,1 stop,"₹13,830"
755,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-879,17:35,23:00,5h 25m,1 stop,"₹14,140"
756,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-542,09:45,23:50,14h 5m,1 stop,"₹14,145"
757,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-560,07:10,23:50,16h 40m,1 stop,"₹14,145"
758,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-839,21:30,"23:50
+1D",26h 20m,1 stop,"₹14,145"
759,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-885,10:45,16:35,5h 50m,1 stop,"₹14,460"
760,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,"₹14,457"
761,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-883,22:00,"08:05
+1D",10h 5m,1 stop,"₹14,460"
762,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-885,10:45,"00:35
+1D",13h 50m,1 stop,"₹14,460"
763,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-883,22:00,"16:35
+1D",18h 35m,1 stop,"₹14,460"
764,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-411,07:05,16:25,9h 20m,1 stop,"₹14,985"
765,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-406,10:15,15:40,5h 25m,1 stop,"₹15,300"
766,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-673,13:20,18:20,5h 0m,1 stop,"₹15,295"
767,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-781,17:50,23:30,5h 40m,1 stop,"₹15,505"
768,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-479,21:15,"11:35
+1D",14h 20m,1 stop,"₹15,575"
769,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-415,16:45,"12:05
+1D",19h 20m,1 stop,"₹15,541"
770,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-877,11:10,17:15,6h 5m,1 stop,"₹15,720"
771,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-473,18:40,"17:15
+1D",22h 35m,1 stop,"₹15,720"
772,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-811,06:15,12:00,5h 45m,1 stop,"₹16,135"
773,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-813,17:35,23:25,5h 50m,1 stop,"₹16,135"
774,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-502,13:30,21:05,7h 35m,1 stop,"₹16,140"
775,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-506,09:45,21:05,11h 20m,1 stop,"₹16,140"
776,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-504,21:15,"08:35
+1D",11h 20m,1 stop,"₹16,140"
777,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-504,21:15,"10:35
+1D",13h 20m,1 stop,"₹16,140"
778,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-803,06:10,21:05,14h 55m,1 stop,"₹16,140"
779,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-502,13:30,"08:35
+1D",19h 5m,1 stop,"₹16,140"
780,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-506,09:45,"08:35
+1D",22h 50m,1 stop,"₹16,140"
781,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-807,17:15,"08:35
+1D",15h 20m,1 stop,"₹16,875"
782,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-807,17:15,"10:35
+1D",17h 20m,1 stop,"₹16,875"
783,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-451,15:00,"16:25
+1D",25h 25m,1 stop,"₹16,770"
784,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-817,16:05,21:50,5h 45m,1 stop,"₹17,714"
785,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-707,17:30,23:30,6h 0m,1 stop,"₹17,605"
786,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-767,12:10,20:15,8h 5m,1 stop,"₹17,610"
787,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-439,05:55,17:10,11h 15m,1 stop,"₹17,610"
788,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-540,20:40,"08:05
+1D",11h 25m,1 stop,"₹17,610"
789,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-401,06:50,20:15,13h 25m,1 stop,"₹17,610"
790,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-762,20:15,"12:20
+1D",16h 5m,1 stop,"₹17,610"
791,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-764,16:45,"12:20
+1D",19h 35m,1 stop,"₹17,610"
792,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-540,20:40,"17:10
+1D",20h 30m,1 stop,"₹17,610"
793,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-762,20:15,"20:15
+1D",24h 0m,1 stop,"₹17,610"
794,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-764,16:45,"20:15
+1D",27h 30m,1 stop,"₹17,610"
795,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-705,07:30,13:00,5h 30m,1 stop,"₹17,922"
796,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-819,14:15,20:15,6h 0m,1 stop,"₹17,922"
797,Delhi,Mumbai,2022-06-23,2022-06-29,Vistara,UK-643,14:10,19:00,4h 50m,1 stop,"₹18,447"
798,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-407,13:45,"12:05
+1D",22h 20m,1 stop,"₹19,531"
799,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-801,15:00,22:40,7h 40m,1 stop,"₹20,340"
800,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-537,16:15,"08:05
+1D",15h 50m,1 stop,"₹23,070"
801,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-537,16:15,"17:10
+1D",24h 55m,1 stop,"₹23,070"
802,Delhi,Mumbai,2022-06-23,2022-06-29,Air India,AI-465,16:55,"10:10
+1D",17h 15m,1 stop,"₹25,908"
803,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-2501,02:40,04:50,2h 10m,non-stop,"₹8,579"
804,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2112,05:30,07:40,2h 10m,non-stop,"₹8,579"
805,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-975,05:55,07:55,2h 0m,non-stop,"₹8,578"
806,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-5023,06:30,08:35,2h 5m,non-stop,"₹8,579"
807,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-887,07:00,09:05,2h 5m,non-stop,"₹8,580"
808,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-334,07:00,09:15,2h 15m,non-stop,"₹8,579"
809,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-6814,07:20,09:25,2h 5m,non-stop,"₹8,579"
810,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-8701,07:20,09:35,2h 15m,non-stop,"₹8,579"
811,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,"₹8,578"
812,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-665,08:00,10:10,2h 10m,non-stop,"₹8,580"
813,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2129,08:00,10:20,2h 20m,non-stop,"₹8,579"
814,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,"₹8,579"
815,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,"₹8,578"
816,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,"₹8,578"
817,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,"₹8,578"
818,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,"₹8,579"
819,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-338,10:55,13:10,2h 15m,non-stop,"₹8,579"
820,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,"₹8,578"
821,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,"₹8,579"
822,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,"₹8,578"
823,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,"₹8,579"
824,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-863,14:00,16:15,2h 15m,non-stop,"₹8,580"
825,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,"₹8,579"
826,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,"₹8,578"
827,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,"₹8,579"
828,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,"₹8,578"
829,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,"₹8,579"
830,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,"₹8,578"
831,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,"₹8,579"
832,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,"₹8,578"
833,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,"₹8,579"
834,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-346,18:30,20:40,2h 10m,non-stop,"₹8,579"
835,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,"₹8,578"
836,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,"₹8,579"
837,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-624,19:00,21:15,2h 15m,non-stop,"₹8,580"
838,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,"₹8,578"
839,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,"₹8,579"
840,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,"₹8,579"
841,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-805,20:00,22:10,2h 10m,non-stop,"₹8,580"
842,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,"₹8,578"
843,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-323,20:45,23:00,2h 15m,non-stop,"₹8,579"
